仓库编号	仓库名称	商品编码	商品名称	品牌名称	分类名称	商品属性	年份	季节	单价	颜色编号	颜色名称	规格编号	规格名称	版型名	实际库存	在购库存	在途库存	预订库存	已配库存	挂账库存	可配库存	配码库存	装箱库存	包装库存	实存金额
19HL1SM005	森马福建恒隆宁德万达店	11019241102082036	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S1	179.0000	0820	牛仔中蓝	36	36		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	11019241110087027	男款舒适直筒牛仔长裤	森马	牛仔长裤	商品	2019	S1	199.0000	0870	牛仔黑	27	27		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	398.00
19HL1SM005	森马福建恒隆宁德万达店	11019241110087028	男款舒适直筒牛仔长裤	森马	牛仔长裤	商品	2019	S1	199.0000	0870	牛仔黑	28	28		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	11019241110087032	男款舒适直筒牛仔长裤	森马	牛仔长裤	商品	2019	S1	199.0000	0870	牛仔黑	32	32		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	398.00
19HL1SM005	森马福建恒隆宁德万达店	11019241110087034	男款舒适直筒牛仔长裤	森马	牛仔长裤	商品	2019	S1	199.0000	0870	牛仔黑	34	34		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	11019241120082028	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S1	299.0000	0820	牛仔中蓝	28	28		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	299.00
19HL1SM005	森马福建恒隆宁德万达店	11019241120082030	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S1	299.0000	0820	牛仔中蓝	30	30		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	598.00
19HL1SM005	森马福建恒隆宁德万达店	11019241120082031	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S1	299.0000	0820	牛仔中蓝	31	31		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	897.00
19HL1SM005	森马福建恒隆宁德万达店	11019241120082032	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S1	299.0000	0820	牛仔中蓝	32	32		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	598.00
19HL1SM005	森马福建恒隆宁德万达店	11019241120082033	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S1	299.0000	0820	牛仔中蓝	33	33		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	598.00
19HL1SM005	森马福建恒隆宁德万达店	11019241120082035	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S1	299.0000	0820	牛仔中蓝	35	35		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	299.00
19HL1SM005	森马福建恒隆宁德万达店	11019241120082036	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S1	299.0000	0820	牛仔中蓝	36	36		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	299.00
19HL1SM005	森马福建恒隆宁德万达店	11029080081082027	女款牛仔茄克	森马	茄克	商品	2019	S2	299.0000	0820	牛仔中蓝	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	299.00
19HL1SM005	森马福建恒隆宁德万达店	11029080081082029	女款牛仔茄克	森马	茄克	商品	2019	S2	299.0000	0820	牛仔中蓝	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	598.00
19HL1SM005	森马福建恒隆宁德万达店	11029080081082031	女款牛仔茄克	森马	茄克	商品	2019	S2	299.0000	0820	牛仔中蓝	31	L		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	598.00
19HL1SM005	森马福建恒隆宁德万达店	11029230069082029	女款男友式牛仔中裤	森马	牛仔中裤	商品	2019	S2	199.0000	0820	牛仔中蓝	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	398.00
19HL1SM005	森马福建恒隆宁德万达店	11029230069082031	女款男友式牛仔中裤	森马	牛仔中裤	商品	2019	S2	199.0000	0820	牛仔中蓝	31	L		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	597.00
19HL1SM005	森马福建恒隆宁德万达店	11029241023082033	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S2	199.0000	0820	牛仔中蓝	33	33		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	398.00
19HL1SM005	森马福建恒隆宁德万达店	11029241023082034	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S2	199.0000	0820	牛仔中蓝	34	34		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	11029241023082035	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S2	199.0000	0820	牛仔中蓝	35	35		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	11029241023082036	男款修身小脚牛仔长裤	森马	牛仔长裤	商品	2019	S2	199.0000	0820	牛仔中蓝	36	36		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	11037200268084029	女款牛仔裙	森马集团	裙子	商品	2017	S3	139.0000	0840	牛仔深蓝	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	695.00
19HL1SM005	森马福建恒隆宁德万达店	11037200268084031	女款牛仔裙	森马集团	裙子	商品	2017	S3	139.0000	0840	牛仔深蓝	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	139.00
19HL1SM005	森马福建恒隆宁德万达店	11037200268084033	女款牛仔裙	森马集团	裙子	商品	2017	S3	139.0000	0840	牛仔深蓝	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	139.00
19HL1SM005	森马福建恒隆宁德万达店	11037200268110033	女款牛仔裙	森马集团	裙子	商品	2017	S3	139.0000	1100	本白	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	139.00
19HL1SM005	森马福建恒隆宁德万达店	11038041342082027	男款牛仔短袖衬衫	森马	短袖衬衫	商品	2018	S3	179.0000	0820	牛仔中蓝	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	11038041342082029	男款牛仔短袖衬衫	森马	短袖衬衫	商品	2018	S3	179.0000	0820	牛仔中蓝	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	895.00
19HL1SM005	森马福建恒隆宁德万达店	11038041342082033	男款牛仔短袖衬衫	森马	短袖衬衫	商品	2018	S3	179.0000	0820	牛仔中蓝	33	XL		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	11038220275084024	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2018	S3	159.0000	0840	牛仔深蓝	24	24		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	159.00
19HL1SM005	森马福建恒隆宁德万达店	11038220275084026	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2018	S3	159.0000	0840	牛仔深蓝	26	26		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	159.00
19HL1SM005	森马福建恒隆宁德万达店	11038220276082033	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2018	S3	139.0000	0820	牛仔中蓝	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	139.00
19HL1SM005	森马福建恒隆宁德万达店	11038230093082024	女款修身七分牛仔中裤	森马	牛仔中裤	商品	2018	S3	159.0000	0820	牛仔中蓝	24	24		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	318.00
19HL1SM005	森马福建恒隆宁德万达店	11038230093082025	女款修身七分牛仔中裤	森马	牛仔中裤	商品	2018	S3	159.0000	0820	牛仔中蓝	25	25		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	477.00
19HL1SM005	森马福建恒隆宁德万达店	11038230093082026	女款修身七分牛仔中裤	森马	牛仔中裤	商品	2018	S3	159.0000	0820	牛仔中蓝	26	26		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	795.00
19HL1SM005	森马福建恒隆宁德万达店	11038230093082027	女款修身七分牛仔中裤	森马	牛仔中裤	商品	2018	S3	159.0000	0820	牛仔中蓝	27	27		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	795.00
19HL1SM005	森马福建恒隆宁德万达店	11038230093082028	女款修身七分牛仔中裤	森马	牛仔中裤	商品	2018	S3	159.0000	0820	牛仔中蓝	28	28		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	318.00
19HL1SM005	森马福建恒隆宁德万达店	11038230093082029	女款修身七分牛仔中裤	森马	牛仔中裤	商品	2018	S3	159.0000	0820	牛仔中蓝	29	29		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	159.00
19HL1SM005	森马福建恒隆宁德万达店	11038230093082030	女款修身七分牛仔中裤	森马	牛仔中裤	商品	2018	S3	159.0000	0820	牛仔中蓝	30	30		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	318.00
19HL1SM005	森马福建恒隆宁德万达店	11038241003084030	男款牛仔长裤	森马	牛仔长裤	商品	2018	S3	199.0000	0840	牛仔深蓝	30	30		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	11038241003084031	男款牛仔长裤	森马	牛仔长裤	商品	2018	S3	199.0000	0840	牛仔深蓝	31	31		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	398.00
19HL1SM005	森马福建恒隆宁德万达店	11038241003084034	男款牛仔长裤	森马	牛仔长裤	商品	2018	S3	199.0000	0840	牛仔深蓝	34	34		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	11038241003084036	男款牛仔长裤	森马	牛仔长裤	商品	2018	S3	199.0000	0840	牛仔深蓝	36	36		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	11039200018082027	女款牛仔裙	森马	裙子	商品	2019	S3	99.0000	0820	牛仔中蓝	27	S		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	594.00
19HL1SM005	森马福建恒隆宁德万达店	11039200018082029	女款牛仔裙	森马	裙子	商品	2019	S3	99.0000	0820	牛仔中蓝	29	M		11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	1089.00
19HL1SM005	森马福建恒隆宁德万达店	11039200018082031	女款牛仔裙	森马	裙子	商品	2019	S3	99.0000	0820	牛仔中蓝	31	L		8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	792.00
19HL1SM005	森马福建恒隆宁德万达店	11039200018082033	女款牛仔裙	森马	裙子	商品	2019	S3	99.0000	0820	牛仔中蓝	33	XL		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	495.00
19HL1SM005	森马福建恒隆宁德万达店	11039200070081027	女款牛仔裙	森马	裙子	商品	2019	S3	159.0000	0810	牛仔浅蓝	27	S		0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039200070081029	女款牛仔裙	森马	裙子	商品	2019	S3	159.0000	0810	牛仔浅蓝	29	M		0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039200070081031	女款牛仔裙	森马	裙子	商品	2019	S3	159.0000	0810	牛仔浅蓝	31	L		0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039200070081033	女款牛仔裙	森马	裙子	商品	2019	S3	159.0000	0810	牛仔浅蓝	33	XL		0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039200167082027	女款牛仔裙	森马	裙子	商品	2019	S3	179.0000	0820	牛仔中蓝	27	S		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1074.00
19HL1SM005	森马福建恒隆宁德万达店	11039200167082029	女款牛仔裙	森马	裙子	商品	2019	S3	179.0000	0820	牛仔中蓝	29	M		11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	1969.00
19HL1SM005	森马福建恒隆宁德万达店	11039200167082031	女款牛仔裙	森马	裙子	商品	2019	S3	179.0000	0820	牛仔中蓝	31	L		8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	1432.00
19HL1SM005	森马福建恒隆宁德万达店	11039200167082033	女款牛仔裙	森马	裙子	商品	2019	S3	179.0000	0820	牛仔中蓝	33	XL		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	895.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001081024	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0810	牛仔浅蓝	24	24		0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001081025	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0810	牛仔浅蓝	25	25		0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001081026	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0810	牛仔浅蓝	26	26		0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001081027	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0810	牛仔浅蓝	27	27		0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001081028	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0810	牛仔浅蓝	28	28		0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001081029	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0810	牛仔浅蓝	29	29		0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001081030	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0810	牛仔浅蓝	30	30		0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001081031	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0810	牛仔浅蓝	31	31		0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001082024	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0820	牛仔中蓝	24	24		0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001082025	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0820	牛仔中蓝	25	25		0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001082026	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0820	牛仔中蓝	26	26		0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001082027	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0820	牛仔中蓝	27	27		0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001082028	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0820	牛仔中蓝	28	28		0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001082029	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0820	牛仔中蓝	29	29		0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001082030	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0820	牛仔中蓝	30	30		0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039220001082031	女款基本五袋牛仔短裤	森马	牛仔短裤	商品	2019	S3	99.0000	0820	牛仔中蓝	31	31		0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230038082024	女款男友式牛仔中裤	森马	牛仔中裤	商品	2019	S3	179.0000	0820	牛仔中蓝	24	24		0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230038082025	女款男友式牛仔中裤	森马	牛仔中裤	商品	2019	S3	179.0000	0820	牛仔中蓝	25	25		0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230038082026	女款男友式牛仔中裤	森马	牛仔中裤	商品	2019	S3	179.0000	0820	牛仔中蓝	26	26		0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230038082027	女款男友式牛仔中裤	森马	牛仔中裤	商品	2019	S3	179.0000	0820	牛仔中蓝	27	27		0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230038082028	女款男友式牛仔中裤	森马	牛仔中裤	商品	2019	S3	179.0000	0820	牛仔中蓝	28	28		0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230038082029	女款男友式牛仔中裤	森马	牛仔中裤	商品	2019	S3	179.0000	0820	牛仔中蓝	29	29		0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230038082030	女款男友式牛仔中裤	森马	牛仔中裤	商品	2019	S3	179.0000	0820	牛仔中蓝	30	30		0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230042081024	女款合体小直筒牛仔中裤	森马	牛仔中裤	商品	2019	S3	199.0000	0810	牛仔浅蓝	24	24		0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230042081025	女款合体小直筒牛仔中裤	森马	牛仔中裤	商品	2019	S3	199.0000	0810	牛仔浅蓝	25	25		0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230042081026	女款合体小直筒牛仔中裤	森马	牛仔中裤	商品	2019	S3	199.0000	0810	牛仔浅蓝	26	26		0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230042081027	女款合体小直筒牛仔中裤	森马	牛仔中裤	商品	2019	S3	199.0000	0810	牛仔浅蓝	27	27		0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230042081028	女款合体小直筒牛仔中裤	森马	牛仔中裤	商品	2019	S3	199.0000	0810	牛仔浅蓝	28	28		0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230042081029	女款合体小直筒牛仔中裤	森马	牛仔中裤	商品	2019	S3	199.0000	0810	牛仔浅蓝	29	29		0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230042081030	女款合体小直筒牛仔中裤	森马	牛仔中裤	商品	2019	S3	199.0000	0810	牛仔浅蓝	30	30		0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230044080025	女款阔腿牛仔中裤	森马	牛仔中裤	商品	2019	S3	159.0000	0800	牛仔特浅蓝	25	XS		0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230044080027	女款阔腿牛仔中裤	森马	牛仔中裤	商品	2019	S3	159.0000	0800	牛仔特浅蓝	27	S		0.0000	0.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230044080029	女款阔腿牛仔中裤	森马	牛仔中裤	商品	2019	S3	159.0000	0800	牛仔特浅蓝	29	M		0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230044080031	女款阔腿牛仔中裤	森马	牛仔中裤	商品	2019	S3	159.0000	0800	牛仔特浅蓝	31	L		0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230044080033	女款阔腿牛仔中裤	森马	牛仔中裤	商品	2019	S3	159.0000	0800	牛仔特浅蓝	33	XL		0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	11039230044082025	女款阔腿牛仔中裤	森马	牛仔中裤	商品	2019	S3	159.0000	0820	牛仔中蓝	25	XS		0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
